Cells,Ligand,Time,Concentration,RFU
NK,Cterm IL-2 monomeric WT,120.0,3.111111111,889.6633301
NK,Cterm IL-2 monomeric WT,120.0,1.037037037,809.7553711
NK,Cterm IL-2 monomeric WT,120.0,0.345679012,810.7994385
NK,Cterm IL-2 monomeric WT,120.0,0.115226337,686.956543
NK,Cterm IL-2 monomeric WT,120.0,0.038408779,612.5754394999999
NK,Cterm IL-2 monomeric WT,120.0,0.012802926000000001,709.1040039
NK,Cterm IL-2 monomeric WT,120.0,0.004267642,709.5777588
NK,Cterm IL-2 monomeric WT,120.0,0.0014225470000000001,701.0940552000001
NK,Cterm IL-2 monomeric WT,120.0,0.00047418199999999997,644.3198242000001
NK,Cterm IL-2 monomeric WT,240.0,84.0,1708.166626
NK,Cterm IL-2 monomeric WT,240.0,28.0,1793.668701
NK,Cterm IL-2 monomeric WT,240.0,9.333333332999999,1705.027222
NK,Cterm IL-2 monomeric WT,240.0,3.111111111,1425.827271
NK,Cterm IL-2 monomeric WT,240.0,1.037037037,869.9249267999999
NK,Cterm IL-2 monomeric WT,240.0,0.345679012,793.2165527000001
NK,Cterm IL-2 monomeric WT,240.0,0.115226337,823.9492187999999
NK,Cterm IL-2 monomeric WT,240.0,0.038408779,683.4976807
NK,Cterm IL-2 monomeric WT,240.0,0.012802926000000001,560.3129882999999
NK,Cterm IL-2 monomeric WT,240.0,0.004267642,707.5661011
NK,Cterm IL-2 monomeric WT,240.0,0.0014225470000000001,706.9342651000001
NK,Cterm IL-2 monomeric WT,240.0,0.00047418199999999997,675.7497559
CD8+,Cterm IL-2 monomeric WT,30.0,84.0,2433.204346
CD8+,Cterm IL-2 monomeric WT,30.0,28.0,1738.3654789999998
CD8+,Cterm IL-2 monomeric WT,30.0,9.333333332999999,871.2005615
CD8+,Cterm IL-2 monomeric WT,30.0,3.111111111,779.6685181
CD8+,Cterm IL-2 monomeric WT,30.0,1.037037037,769.9850464
CD8+,Cterm IL-2 monomeric WT,30.0,0.345679012,744.4932251
CD8+,Cterm IL-2 monomeric WT,30.0,0.115226337,698.7297363
CD8+,Cterm IL-2 monomeric WT,30.0,0.038408779,790.6621094
CD8+,Cterm IL-2 monomeric WT,30.0,0.012802926000000001,772.1951904
CD8+,Cterm IL-2 monomeric WT,30.0,0.004267642,743.4250488
CD8+,Cterm IL-2 monomeric WT,30.0,0.0014225470000000001,714.4041748
CD8+,Cterm IL-2 monomeric WT,30.0,0.00047418199999999997,708.5341797
CD8+,Cterm IL-2 monomeric WT,60.0,84.0,2339.609619
CD8+,Cterm IL-2 monomeric WT,60.0,28.0,1448.628296
CD8+,Cterm IL-2 monomeric WT,60.0,9.333333332999999,874.3981934000001
CD8+,Cterm IL-2 monomeric WT,60.0,3.111111111,727.8670654
CD8+,Cterm IL-2 monomeric WT,60.0,1.037037037,799.5633545
CD8+,Cterm IL-2 monomeric WT,60.0,0.345679012,777.7536011
CD8+,Cterm IL-2 monomeric WT,60.0,0.115226337,744.8146362000001
CD8+,Cterm IL-2 monomeric WT,60.0,0.038408779,816.7491455
CD8+,Cterm IL-2 monomeric WT,60.0,0.012802926000000001,789.8590088
CD8+,Cterm IL-2 monomeric WT,60.0,0.004267642,748.9191894999999
CD8+,Cterm IL-2 monomeric WT,60.0,0.0014225470000000001,740.4041748
CD8+,Cterm IL-2 monomeric WT,60.0,0.00047418199999999997,720.8963623
CD8+,Cterm IL-2 monomeric WT,120.0,84.0,2046.535889
CD8+,Cterm IL-2 monomeric WT,120.0,28.0,1510.5275880000002
CD8+,Cterm IL-2 monomeric WT,120.0,9.333333332999999,932.5661620999999
CD8+,Cterm IL-2 monomeric WT,120.0,3.111111111,903.199585
CD8+,Cterm IL-2 monomeric WT,120.0,1.037037037,870.0396729
CD8+,Cterm IL-2 monomeric WT,120.0,0.345679012,914.0440674
CD8+,Cterm IL-2 monomeric WT,120.0,0.115226337,784.6306152000001
CD8+,Cterm IL-2 monomeric WT,120.0,0.038408779,802.9734497000001
CD8+,Cterm IL-2 monomeric WT,120.0,0.012802926000000001,808.3230591
CD8+,Cterm IL-2 monomeric WT,120.0,0.004267642,793.7416992000001
CD8+,Cterm IL-2 monomeric WT,120.0,0.0014225470000000001,780.7805176
CD8+,Cterm IL-2 monomeric WT,120.0,0.00047418199999999997,770.2061767999999
CD8+,Cterm IL-2 monomeric WT,240.0,84.0,2728.051758
CD8+,Cterm IL-2 monomeric WT,240.0,28.0,2476.32959
CD8+,Cterm IL-2 monomeric WT,240.0,9.333333332999999,1896.476807
CD8+,Cterm IL-2 monomeric WT,240.0,3.111111111,1328.9001460000002
CD8+,Cterm IL-2 monomeric WT,240.0,1.037037037,904.3615112
CD8+,Cterm IL-2 monomeric WT,240.0,0.345679012,894.2636719000001
CD8+,Cterm IL-2 monomeric WT,240.0,0.115226337,872.5247803
CD8+,Cterm IL-2 monomeric WT,240.0,0.038408779,860.3341675
CD8+,Cterm IL-2 monomeric WT,240.0,0.012802926000000001,729.6166992000001
CD8+,Cterm IL-2 monomeric WT,240.0,0.004267642,810.576355
CD8+,Cterm IL-2 monomeric WT,240.0,0.0014225470000000001,866.9633788999998
CD8+,Cterm IL-2 monomeric WT,240.0,0.00047418199999999997,794.2912597999999
T-reg,Cterm IL-2 monomeric WT,30.0,84.0,23159.60938
T-reg,Cterm IL-2 monomeric WT,30.0,28.0,22357.58008
T-reg,Cterm IL-2 monomeric WT,30.0,9.333333332999999,20312.73242
T-reg,Cterm IL-2 monomeric WT,30.0,3.111111111,17966.86328
T-reg,Cterm IL-2 monomeric WT,30.0,1.037037037,15968.87695
T-reg,Cterm IL-2 monomeric WT,30.0,0.345679012,12543.15039
T-reg,Cterm IL-2 monomeric WT,30.0,0.115226337,3730.2775880000004
T-reg,Cterm IL-2 monomeric WT,30.0,0.038408779,1886.815063
T-reg,Cterm IL-2 monomeric WT,30.0,0.012802926000000001,1661.467529
T-reg,Cterm IL-2 monomeric WT,30.0,0.004267642,1552.150757
T-reg,Cterm IL-2 monomeric WT,30.0,0.0014225470000000001,1257.7595210000002
T-reg,Cterm IL-2 monomeric WT,30.0,0.00047418199999999997,1212.351807
T-reg,Cterm IL-2 monomeric WT,60.0,84.0,23145.43359
T-reg,Cterm IL-2 monomeric WT,60.0,28.0,19186.55664
T-reg,Cterm IL-2 monomeric WT,60.0,9.333333332999999,20880.71289
T-reg,Cterm IL-2 monomeric WT,60.0,3.111111111,19358.875
T-reg,Cterm IL-2 monomeric WT,60.0,1.037037037,15337.75488
T-reg,Cterm IL-2 monomeric WT,60.0,0.345679012,11595.48242
T-reg,Cterm IL-2 monomeric WT,60.0,0.115226337,6190.002441
T-reg,Cterm IL-2 monomeric WT,60.0,0.038408779,2463.044189
T-reg,Cterm IL-2 monomeric WT,60.0,0.012802926000000001,1623.64209
T-reg,Cterm IL-2 monomeric WT,60.0,0.004267642,1318.395142
T-reg,Cterm IL-2 monomeric WT,60.0,0.0014225470000000001,1441.942627
T-reg,Cterm IL-2 monomeric WT,60.0,0.00047418199999999997,1558.67627
T-reg,Cterm IL-2 monomeric WT,120.0,84.0,24612.07813
T-reg,Cterm IL-2 monomeric WT,120.0,28.0,22639.0918
T-reg,Cterm IL-2 monomeric WT,120.0,9.333333332999999,25631.86914
T-reg,Cterm IL-2 monomeric WT,120.0,3.111111111,20901.57031
T-reg,Cterm IL-2 monomeric WT,120.0,1.037037037,20110.80859
T-reg,Cterm IL-2 monomeric WT,120.0,0.345679012,18234.17969
T-reg,Cterm IL-2 monomeric WT,120.0,0.115226337,11889.29102
T-reg,Cterm IL-2 monomeric WT,120.0,0.038408779,4491.889647999999
T-reg,Cterm IL-2 monomeric WT,120.0,0.012802926000000001,1902.450195
T-reg,Cterm IL-2 monomeric WT,120.0,0.004267642,1744.2983399999998
T-reg,Cterm IL-2 monomeric WT,120.0,0.0014225470000000001,1585.8227539999998
T-reg,Cterm IL-2 monomeric WT,120.0,0.00047418199999999997,1459.610352
T-reg,Cterm IL-2 monomeric WT,240.0,84.0,25593.49805
T-reg,Cterm IL-2 monomeric WT,240.0,28.0,27402.898439999997
T-reg,Cterm IL-2 monomeric WT,240.0,9.333333332999999,25247.97461
T-reg,Cterm IL-2 monomeric WT,240.0,3.111111111,25411.41406
T-reg,Cterm IL-2 monomeric WT,240.0,1.037037037,24229.0957
T-reg,Cterm IL-2 monomeric WT,240.0,0.345679012,25619.10156
T-reg,Cterm IL-2 monomeric WT,240.0,0.115226337,22488.33594
T-reg,Cterm IL-2 monomeric WT,240.0,0.038408779,19473.54102
T-reg,Cterm IL-2 monomeric WT,240.0,0.012802926000000001,13830.75586
T-reg,Cterm IL-2 monomeric WT,240.0,0.004267642,4761.478027
T-reg,Cterm IL-2 monomeric WT,240.0,0.0014225470000000001,3001.246094
T-reg,Cterm IL-2 monomeric WT,240.0,0.00047418199999999997,2012.1505129999998
Naive Treg,Cterm IL-2 monomeric WT,30.0,84.0,19078.25586
Naive Treg,Cterm IL-2 monomeric WT,30.0,28.0,19316.20898
Naive Treg,Cterm IL-2 monomeric WT,30.0,9.333333332999999,15942.0
Naive Treg,Cterm IL-2 monomeric WT,30.0,3.111111111,15387.37012
Naive Treg,Cterm IL-2 monomeric WT,30.0,1.037037037,11346.07617
Naive Treg,Cterm IL-2 monomeric WT,30.0,0.345679012,10590.26172
Naive Treg,Cterm IL-2 monomeric WT,30.0,0.115226337,3080.602783
Naive Treg,Cterm IL-2 monomeric WT,30.0,0.038408779,1500.561035
Naive Treg,Cterm IL-2 monomeric WT,30.0,0.012802926000000001,1508.3514400000001
Naive Treg,Cterm IL-2 monomeric WT,30.0,0.004267642,1203.28186
Naive Treg,Cterm IL-2 monomeric WT,30.0,0.0014225470000000001,1086.3845210000002
Naive Treg,Cterm IL-2 monomeric WT,30.0,0.00047418199999999997,978.137085
Naive Treg,Cterm IL-2 monomeric WT,60.0,84.0,19794.38672
Naive Treg,Cterm IL-2 monomeric WT,60.0,28.0,14818.855469999999
Naive Treg,Cterm IL-2 monomeric WT,60.0,9.333333332999999,16591.82031
Naive Treg,Cterm IL-2 monomeric WT,60.0,3.111111111,14762.66211
Naive Treg,Cterm IL-2 monomeric WT,60.0,1.037037037,13250.19238
Naive Treg,Cterm IL-2 monomeric WT,60.0,0.345679012,7561.283203
Naive Treg,Cterm IL-2 monomeric WT,60.0,0.115226337,4469.958496
Naive Treg,Cterm IL-2 monomeric WT,60.0,0.038408779,2171.1044920000004
Naive Treg,Cterm IL-2 monomeric WT,60.0,0.012802926000000001,1370.043457
Naive Treg,Cterm IL-2 monomeric WT,60.0,0.004267642,1370.68689
Naive Treg,Cterm IL-2 monomeric WT,60.0,0.0014225470000000001,1110.944092
Naive Treg,Cterm IL-2 monomeric WT,60.0,0.00047418199999999997,1286.563477
Naive Treg,Cterm IL-2 monomeric WT,120.0,84.0,18344.01953
Naive Treg,Cterm IL-2 monomeric WT,120.0,28.0,15623.769530000001
Naive Treg,Cterm IL-2 monomeric WT,120.0,9.333333332999999,18560.89648
Naive Treg,Cterm IL-2 monomeric WT,120.0,3.111111111,15855.12402
Naive Treg,Cterm IL-2 monomeric WT,120.0,1.037037037,16591.56445
Naive Treg,Cterm IL-2 monomeric WT,120.0,0.345679012,12949.24707
Naive Treg,Cterm IL-2 monomeric WT,120.0,0.115226337,7064.424805
Naive Treg,Cterm IL-2 monomeric WT,120.0,0.038408779,3658.3857420000004
Naive Treg,Cterm IL-2 monomeric WT,120.0,0.012802926000000001,1425.410645
Naive Treg,Cterm IL-2 monomeric WT,120.0,0.004267642,1377.424438
Naive Treg,Cterm IL-2 monomeric WT,120.0,0.0014225470000000001,1110.008057
Naive Treg,Cterm IL-2 monomeric WT,120.0,0.00047418199999999997,1368.5036619999998
Naive Treg,Cterm IL-2 monomeric WT,240.0,84.0,20703.86328
Naive Treg,Cterm IL-2 monomeric WT,240.0,28.0,19901.36133
Naive Treg,Cterm IL-2 monomeric WT,240.0,9.333333332999999,19802.46875
Naive Treg,Cterm IL-2 monomeric WT,240.0,3.111111111,20312.08594
Naive Treg,Cterm IL-2 monomeric WT,240.0,1.037037037,19029.85938
Naive Treg,Cterm IL-2 monomeric WT,240.0,0.345679012,21180.66602
Naive Treg,Cterm IL-2 monomeric WT,240.0,0.115226337,20292.95117
Naive Treg,Cterm IL-2 monomeric WT,240.0,0.038408779,16376.363280000001
Naive Treg,Cterm IL-2 monomeric WT,240.0,0.012802926000000001,12264.15137
Naive Treg,Cterm IL-2 monomeric WT,240.0,0.004267642,4854.015625
Naive Treg,Cterm IL-2 monomeric WT,240.0,0.0014225470000000001,2435.0620120000003
Naive Treg,Cterm IL-2 monomeric WT,240.0,0.00047418199999999997,1795.959961
Mem Treg,Cterm IL-2 monomeric WT,30.0,84.0,25655.75195
Mem Treg,Cterm IL-2 monomeric WT,30.0,28.0,25014.02734
Mem Treg,Cterm IL-2 monomeric WT,30.0,9.333333332999999,23005.1543
Mem Treg,Cterm IL-2 monomeric WT,30.0,3.111111111,21133.29883
Mem Treg,Cterm IL-2 monomeric WT,30.0,1.037037037,18412.00977
Mem Treg,Cterm IL-2 monomeric WT,30.0,0.345679012,14312.978519999999
Mem Treg,Cterm IL-2 monomeric WT,30.0,0.115226337,4180.542969
Mem Treg,Cterm IL-2 monomeric WT,30.0,0.038408779,2231.488525
Mem Treg,Cterm IL-2 monomeric WT,30.0,0.012802926000000001,1784.3034670000002
Mem Treg,Cterm IL-2 monomeric WT,30.0,0.004267642,1692.1146239999998
Mem Treg,Cterm IL-2 monomeric WT,30.0,0.0014225470000000001,1296.743164
Mem Treg,Cterm IL-2 monomeric WT,30.0,0.00047418199999999997,1309.448975
Mem Treg,Cterm IL-2 monomeric WT,60.0,84.0,26260.27539
Mem Treg,Cterm IL-2 monomeric WT,60.0,28.0,21428.54102
Mem Treg,Cterm IL-2 monomeric WT,60.0,9.333333332999999,22803.58594
Mem Treg,Cterm IL-2 monomeric WT,60.0,3.111111111,21875.64063
Mem Treg,Cterm IL-2 monomeric WT,60.0,1.037037037,16385.55078
Mem Treg,Cterm IL-2 monomeric WT,60.0,0.345679012,12987.73535
Mem Treg,Cterm IL-2 monomeric WT,60.0,0.115226337,8145.570312999999
Mem Treg,Cterm IL-2 monomeric WT,60.0,0.038408779,2756.983398
Mem Treg,Cterm IL-2 monomeric WT,60.0,0.012802926000000001,1802.617432
Mem Treg,Cterm IL-2 monomeric WT,60.0,0.004267642,1392.998657
Mem Treg,Cterm IL-2 monomeric WT,60.0,0.0014225470000000001,1673.2854
Mem Treg,Cterm IL-2 monomeric WT,60.0,0.00047418199999999997,1687.737061
Mem Treg,Cterm IL-2 monomeric WT,120.0,84.0,27174.0293
Mem Treg,Cterm IL-2 monomeric WT,120.0,28.0,26692.95117
Mem Treg,Cterm IL-2 monomeric WT,120.0,9.333333332999999,30756.492189999997
Mem Treg,Cterm IL-2 monomeric WT,120.0,3.111111111,23450.80859
Mem Treg,Cterm IL-2 monomeric WT,120.0,1.037037037,24338.79297
Mem Treg,Cterm IL-2 monomeric WT,120.0,0.345679012,21826.9375
Mem Treg,Cterm IL-2 monomeric WT,120.0,0.115226337,15977.62109
Mem Treg,Cterm IL-2 monomeric WT,120.0,0.038408779,5348.349609000001
Mem Treg,Cterm IL-2 monomeric WT,120.0,0.012802926000000001,2040.9428710000002
Mem Treg,Cterm IL-2 monomeric WT,120.0,0.004267642,1857.171387
Mem Treg,Cterm IL-2 monomeric WT,120.0,0.0014225470000000001,2068.878174
Mem Treg,Cterm IL-2 monomeric WT,120.0,0.00047418199999999997,1617.696533
Mem Treg,Cterm IL-2 monomeric WT,240.0,84.0,29324.80859
Mem Treg,Cterm IL-2 monomeric WT,240.0,28.0,32023.664060000003
Mem Treg,Cterm IL-2 monomeric WT,240.0,9.333333332999999,28275.82617
Mem Treg,Cterm IL-2 monomeric WT,240.0,3.111111111,27860.128910000003
Mem Treg,Cterm IL-2 monomeric WT,240.0,1.037037037,26202.63477
Mem Treg,Cterm IL-2 monomeric WT,240.0,0.345679012,27454.914060000003
Mem Treg,Cterm IL-2 monomeric WT,240.0,0.115226337,26002.76953
Mem Treg,Cterm IL-2 monomeric WT,240.0,0.038408779,22291.73047
Mem Treg,Cterm IL-2 monomeric WT,240.0,0.012802926000000001,14549.93945
Mem Treg,Cterm IL-2 monomeric WT,240.0,0.004267642,4535.389647999999
Mem Treg,Cterm IL-2 monomeric WT,240.0,0.0014225470000000001,3324.802246
Mem Treg,Cterm IL-2 monomeric WT,240.0,0.00047418199999999997,2169.930908
T-helper,Cterm IL-2 monomeric WT,30.0,84.0,10582.04102
T-helper,Cterm IL-2 monomeric WT,30.0,28.0,9021.990234
T-helper,Cterm IL-2 monomeric WT,30.0,9.333333332999999,2330.900635
T-helper,Cterm IL-2 monomeric WT,30.0,3.111111111,1890.669434
T-helper,Cterm IL-2 monomeric WT,30.0,1.037037037,1626.283936
T-helper,Cterm IL-2 monomeric WT,30.0,0.345679012,1451.57251
T-helper,Cterm IL-2 monomeric WT,30.0,0.115226337,1324.6640630000002
T-helper,Cterm IL-2 monomeric WT,30.0,0.038408779,1269.023193
T-helper,Cterm IL-2 monomeric WT,30.0,0.012802926000000001,1216.565186
T-helper,Cterm IL-2 monomeric WT,30.0,0.004267642,1158.026733
T-helper,Cterm IL-2 monomeric WT,30.0,0.0014225470000000001,1193.1147460000002
T-helper,Cterm IL-2 monomeric WT,30.0,0.00047418199999999997,1057.340942
T-helper,Cterm IL-2 monomeric WT,60.0,84.0,5649.0625
T-helper,Cterm IL-2 monomeric WT,60.0,28.0,4356.762695
T-helper,Cterm IL-2 monomeric WT,60.0,9.333333332999999,2707.217529
T-helper,Cterm IL-2 monomeric WT,60.0,3.111111111,2071.967041
T-helper,Cterm IL-2 monomeric WT,60.0,1.037037037,1792.558838
T-helper,Cterm IL-2 monomeric WT,60.0,0.345679012,1424.0859380000002
T-helper,Cterm IL-2 monomeric WT,60.0,0.115226337,1458.985962
T-helper,Cterm IL-2 monomeric WT,60.0,0.038408779,1282.4216310000002
T-helper,Cterm IL-2 monomeric WT,60.0,0.012802926000000001,1188.42688
T-helper,Cterm IL-2 monomeric WT,60.0,0.004267642,1206.3863529999999
T-helper,Cterm IL-2 monomeric WT,60.0,0.0014225470000000001,1230.998291
T-helper,Cterm IL-2 monomeric WT,60.0,0.00047418199999999997,1365.483765
T-helper,Cterm IL-2 monomeric WT,120.0,84.0,4674.777344
T-helper,Cterm IL-2 monomeric WT,120.0,28.0,3715.6906740000004
T-helper,Cterm IL-2 monomeric WT,120.0,9.333333332999999,2925.8051760000003
T-helper,Cterm IL-2 monomeric WT,120.0,3.111111111,2495.987305
T-helper,Cterm IL-2 monomeric WT,120.0,1.037037037,2317.5786129999997
T-helper,Cterm IL-2 monomeric WT,120.0,0.345679012,1831.5555420000003
T-helper,Cterm IL-2 monomeric WT,120.0,0.115226337,1559.0097660000001
T-helper,Cterm IL-2 monomeric WT,120.0,0.038408779,1403.699951
T-helper,Cterm IL-2 monomeric WT,120.0,0.012802926000000001,1387.40271
T-helper,Cterm IL-2 monomeric WT,120.0,0.004267642,1371.782837
T-helper,Cterm IL-2 monomeric WT,120.0,0.0014225470000000001,1385.430054
T-helper,Cterm IL-2 monomeric WT,120.0,0.00047418199999999997,1296.249023
T-helper,Cterm IL-2 monomeric WT,240.0,84.0,8801.570313
T-helper,Cterm IL-2 monomeric WT,240.0,28.0,7619.746094
T-helper,Cterm IL-2 monomeric WT,240.0,9.333333332999999,6630.005859000001
T-helper,Cterm IL-2 monomeric WT,240.0,3.111111111,4773.656738000001
T-helper,Cterm IL-2 monomeric WT,240.0,1.037037037,3641.182129
T-helper,Cterm IL-2 monomeric WT,240.0,0.345679012,3189.190918
T-helper,Cterm IL-2 monomeric WT,240.0,0.115226337,2417.141846
T-helper,Cterm IL-2 monomeric WT,240.0,0.038408779,1943.7875980000001
T-helper,Cterm IL-2 monomeric WT,240.0,0.012802926000000001,1617.4067380000001
T-helper,Cterm IL-2 monomeric WT,240.0,0.004267642,1450.128174
T-helper,Cterm IL-2 monomeric WT,240.0,0.0014225470000000001,1397.697876
T-helper,Cterm IL-2 monomeric WT,240.0,0.00047418199999999997,1432.860718
Naive Th,Cterm IL-2 monomeric WT,30.0,84.0,5381.447266
Naive Th,Cterm IL-2 monomeric WT,30.0,28.0,4544.059082
Naive Th,Cterm IL-2 monomeric WT,30.0,9.333333332999999,1792.8999019999999
Naive Th,Cterm IL-2 monomeric WT,30.0,3.111111111,1542.490112
Naive Th,Cterm IL-2 monomeric WT,30.0,1.037037037,1372.485596
Naive Th,Cterm IL-2 monomeric WT,30.0,0.345679012,1245.423218
Naive Th,Cterm IL-2 monomeric WT,30.0,0.115226337,1142.897949
Naive Th,Cterm IL-2 monomeric WT,30.0,0.038408779,1148.992554
Naive Th,Cterm IL-2 monomeric WT,30.0,0.012802926000000001,1106.948242
Naive Th,Cterm IL-2 monomeric WT,30.0,0.004267642,994.1929932
Naive Th,Cterm IL-2 monomeric WT,30.0,0.0014225470000000001,1017.2320560000001
Naive Th,Cterm IL-2 monomeric WT,30.0,0.00047418199999999997,942.0423583999999
Naive Th,Cterm IL-2 monomeric WT,60.0,84.0,3081.451416
Naive Th,Cterm IL-2 monomeric WT,60.0,28.0,2474.98584
Naive Th,Cterm IL-2 monomeric WT,60.0,9.333333332999999,2039.50061
Naive Th,Cterm IL-2 monomeric WT,60.0,3.111111111,1511.7071529999998
Naive Th,Cterm IL-2 monomeric WT,60.0,1.037037037,1490.5428470000002
Naive Th,Cterm IL-2 monomeric WT,60.0,0.345679012,1198.925415
Naive Th,Cterm IL-2 monomeric WT,60.0,0.115226337,1296.700562
Naive Th,Cterm IL-2 monomeric WT,60.0,0.038408779,1141.98291
Naive Th,Cterm IL-2 monomeric WT,60.0,0.012802926000000001,1010.1865230000001
Naive Th,Cterm IL-2 monomeric WT,60.0,0.004267642,1038.769775
Naive Th,Cterm IL-2 monomeric WT,60.0,0.0014225470000000001,1037.104858
Naive Th,Cterm IL-2 monomeric WT,60.0,0.00047418199999999997,1191.0874019999999
Naive Th,Cterm IL-2 monomeric WT,120.0,84.0,2913.646484
Naive Th,Cterm IL-2 monomeric WT,120.0,28.0,2367.966797
Naive Th,Cterm IL-2 monomeric WT,120.0,9.333333332999999,2072.607666
Naive Th,Cterm IL-2 monomeric WT,120.0,3.111111111,1891.057861
Naive Th,Cterm IL-2 monomeric WT,120.0,1.037037037,1925.7514649999998
Naive Th,Cterm IL-2 monomeric WT,120.0,0.345679012,1559.773682
Naive Th,Cterm IL-2 monomeric WT,120.0,0.115226337,1340.843018
Naive Th,Cterm IL-2 monomeric WT,120.0,0.038408779,1233.464355
Naive Th,Cterm IL-2 monomeric WT,120.0,0.012802926000000001,1219.604736
Naive Th,Cterm IL-2 monomeric WT,120.0,0.004267642,1196.672607
Naive Th,Cterm IL-2 monomeric WT,120.0,0.0014225470000000001,1222.226318
Naive Th,Cterm IL-2 monomeric WT,120.0,0.00047418199999999997,1119.594482
Naive Th,Cterm IL-2 monomeric WT,240.0,84.0,3167.180176
Naive Th,Cterm IL-2 monomeric WT,240.0,28.0,2881.765625
Naive Th,Cterm IL-2 monomeric WT,240.0,9.333333332999999,3040.093018
Naive Th,Cterm IL-2 monomeric WT,240.0,3.111111111,2729.262451
Naive Th,Cterm IL-2 monomeric WT,240.0,1.037037037,2395.715576
Naive Th,Cterm IL-2 monomeric WT,240.0,0.345679012,2322.881836
Naive Th,Cterm IL-2 monomeric WT,240.0,0.115226337,1922.3146969999998
Naive Th,Cterm IL-2 monomeric WT,240.0,0.038408779,1564.793701
Naive Th,Cterm IL-2 monomeric WT,240.0,0.012802926000000001,1405.0625
Naive Th,Cterm IL-2 monomeric WT,240.0,0.004267642,1230.97168
Naive Th,Cterm IL-2 monomeric WT,240.0,0.0014225470000000001,1239.0936279999999
Naive Th,Cterm IL-2 monomeric WT,240.0,0.00047418199999999997,1215.1345210000002
Mem Th,Cterm IL-2 monomeric WT,30.0,84.0,17367.375
Mem Th,Cterm IL-2 monomeric WT,30.0,28.0,16328.58887
Mem Th,Cterm IL-2 monomeric WT,30.0,9.333333332999999,3519.209229
Mem Th,Cterm IL-2 monomeric WT,30.0,3.111111111,2564.4140629999997
Mem Th,Cterm IL-2 monomeric WT,30.0,1.037037037,1983.653564
Mem Th,Cterm IL-2 monomeric WT,30.0,0.345679012,1660.618164
Mem Th,Cterm IL-2 monomeric WT,30.0,0.115226337,1520.0561519999999
Mem Th,Cterm IL-2 monomeric WT,30.0,0.038408779,1429.642334
Mem Th,Cterm IL-2 monomeric WT,30.0,0.012802926000000001,1400.995483
Mem Th,Cterm IL-2 monomeric WT,30.0,0.004267642,1372.475586
Mem Th,Cterm IL-2 monomeric WT,30.0,0.0014225470000000001,1380.716553
Mem Th,Cterm IL-2 monomeric WT,30.0,0.00047418199999999997,1169.46582
Mem Th,Cterm IL-2 monomeric WT,60.0,84.0,13178.8125
Mem Th,Cterm IL-2 monomeric WT,60.0,28.0,9077.959961
Mem Th,Cterm IL-2 monomeric WT,60.0,9.333333332999999,4584.779785
Mem Th,Cterm IL-2 monomeric WT,60.0,3.111111111,3231.740723
Mem Th,Cterm IL-2 monomeric WT,60.0,1.037037037,2339.625
Mem Th,Cterm IL-2 monomeric WT,60.0,0.345679012,1714.601318
Mem Th,Cterm IL-2 monomeric WT,60.0,0.115226337,1675.845703
